Gene	Chondrus_crispus	Gracilaria-caudata	Gracilaria-chilensis	Gracilaria-gracilis	Gracilaria-vermiculophylla
Gracilaria-gracilis$Ggra9035.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra9035.t2	0	0	0	1	0
Gracilaria-gracilis$Ggra9035.t2	0	1	0	1	0
Gracilaria-gracilis$Ggra8917.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8844.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8921.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8921.t1	0	0	1	1	0
Gracilaria-gracilis$Ggra8921.t1	0	0	0	1	1
Gracilaria-gracilis$Ggra8843.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8927.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8867.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8834.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8987.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8907.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8846.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8846.t2	0	0	0	1	0
Gracilaria-gracilis$Ggra9030.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8894.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8894.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra8894.t1	0	0	1	1	0
Gracilaria-gracilis$Ggra8894.t1	0	0	0	1	1
Gracilaria-gracilis$Ggra8899.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8899.t1	0	0	1	1	0
Gracilaria-gracilis$Ggra8899.t1	0	0	0	1	1
Gracilaria-gracilis$Ggra8947.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8782.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra9015.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8988.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra9031.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8978.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8763.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8893.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8985.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8958.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8835.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8781.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8997.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8819.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8777.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8969.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8900.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8812.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8792.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8792.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra8863.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8863.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra8863.t1	0	0	1	1	0
Gracilaria-gracilis$Ggra8863.t1	0	0	0	1	1
Gracilaria-gracilis$Ggra8889.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8911.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8756.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8825.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8817.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8789.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8994.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8941.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8986.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8784.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8784.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra8784.t1	0	0	0	1	1
Gracilaria-gracilis$Ggra8784.t1	0	0	1	1	0
Gracilaria-gracilis$Ggra8993.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8862.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8823.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8823.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra9033.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8923.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra8800.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6384.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6395.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6391.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6394.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6387.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6396.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6396.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6393.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6388.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6383.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6397.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6397.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6389.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6390.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6390.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6385.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6392.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6386.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra10058.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra10058.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra10070.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra10064.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra630.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra627.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra623.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra629.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra626.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra621.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra618.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra622.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra624.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra616.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra620.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra619.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra628.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra625.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5755.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5750.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5732.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5751.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5751.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5741.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5745.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5734.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5748.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5758.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5730.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5729.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5739.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5754.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5742.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5746.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5726.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5736.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5752.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5735.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5724.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5725.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5761.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5740.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5747.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5760.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5760.t2	0	0	0	1	0
Gracilaria-gracilis$Ggra5743.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5753.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5728.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5727.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5756.t2	0	0	0	1	0
Gracilaria-gracilis$Ggra5744.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5744.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5738.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5731.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra5749.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4478.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4478.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra4348.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4348.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra4574.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4376.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4521.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4455.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4366.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4366.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra4380.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4544.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4409.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4387.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4379.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4379.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra4371.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4465.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4469.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4411.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4461.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4437.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4364.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4393.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4393.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra4546.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4355.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4355.t2	0	0	0	1	0
Gracilaria-gracilis$Ggra4401.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4527.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4442.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4442.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4561.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4561.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra4499.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4558.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4558.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra4558.t1	0	0	1	1	0
Gracilaria-gracilis$Ggra4517.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4517.t2	0	0	0	1	0
Gracilaria-gracilis$Ggra4394.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4528.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4368.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4520.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4452.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4452.t1	0	0	1	1	0
Gracilaria-gracilis$Ggra4395.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4365.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4497.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra4354.t1	0	0	0	1	0
Gracilaria-vermiculophylla$Gvermi3681.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3265.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3265.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3925.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3925.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3925.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3358.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3800.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3832.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3832.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3489.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3847.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3828.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3828.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3160.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3388.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3810.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3810.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3810.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3810.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi3599.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3408.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3408.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3408.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3408.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi3743.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3623.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3812.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3712.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3914.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3914.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3914.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3149.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3633.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3640.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3319.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3514.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3257.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3438.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3304.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3359.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3434.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3621.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3621.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3621.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3933.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3933.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3933.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3933.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi3150.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3637.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3637.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3637.t2	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3558.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3586.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3663.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3663.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3450.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3756.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3301.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3313.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3642.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3666.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3122.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3919.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3477.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3632.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3884.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3732.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3435.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3435.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3316.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3410.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3410.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3410.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3410.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi3567.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3190.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3190.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3190.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3190.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi3436.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3461.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3303.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3303.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3889.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3601.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3399.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3240.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3283.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3261.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3261.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3261.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3503.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3503.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3856.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3856.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi3856.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi3856.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3248.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3349.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3696.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3526.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3899.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3899.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi3521.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3521.t1	1	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3521.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3565.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3783.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3606.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3733.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3763.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3443.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi3443.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi12079.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12079.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi12207.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12322.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11772.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12264.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12264.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi12264.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi12264.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi11949.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11949.t1	1	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11949.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi12365.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12365.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12099.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11594.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12227.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12455.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11514.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11776.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11776.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi11776.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi11776.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi11932.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11932.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi12237.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11528.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11895.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12421.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12314.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12406.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12406.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12429.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11550.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12200.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12245.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12083.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12288.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12287.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11406.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11406.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi11406.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi11406.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi11586.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11616.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11611.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11868.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11868.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi11899.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11763.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11763.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi11763.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi11763.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi11427.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12152.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11860.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12454.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12272.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12272.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi12272.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi11756.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11957.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12481.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12420.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11614.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11730.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11430.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12166.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11432.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12377.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11836.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11582.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11582.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11773.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11773.t1	1	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11773.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi11773.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi11773.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi12048.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11559.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11591.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11888.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12128.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12128.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi12128.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi12128.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi11456.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12108.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11811.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11389.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12239.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12104.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12104.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11777.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11989.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12101.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12101.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi11731.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12167.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12201.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi12329.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi11911.t1	0	0	0	0	1
